NaN,NaN,NaN,NaN,NaN,7.9178,8.0509,8.0874,7.8859,7.3163,6.6002,5.8124,4.7155,4.1421,4.1921,4.6881,5.439,5.7353,5.8803,6.1308,7.1193,7.0212,7.3795,7.6908,7.9832,8.2404,8.3793,NaN,NaN,NaN,NaN
7.374,7.5407,7.7112,7.8642,7.8251,7.9121,8.0928,8.1872,8.1096,7.8187,7.3882,7.195,NaN,NaN,NaN,NaN,6.6719,6.6494,6.7163,7.0267,7.9482,7.0829,7.4186,7.6581,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.4296,7.5988,7.764,7.8836,7.8163,7.8166,8.0602,8.2756,8.297,8.2126,7.918,8.133,8.4802,NaN,NaN,NaN,7.9042,7.5275,7.4266,7.5507,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.5152,7.7188,7.8958,7.9291,7.9017,7.8561,8.0374,8.3894,NaN,8.7298,NaN,8.7289,8.7873,8.8684,8.9465,8.9994,8.7554,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.7564,8.0132,8.1552,7.9469,8.1262,8.1642,8.2497,8.642,9.0085,9.1251,9.1898,9.1708,9.0084,8.9292,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.1749,8.3643,8.4807,8.2038,8.4596,8.5596,8.4914,8.7548,9.1244,9.3923,9.5473,9.6169,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.5508,8.7103,8.7983,8.593,8.7895,8.8807,NaN,NaN,9.4595,9.7168,9.8723,9.9415,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.7872,9.0062,9.1165,9.0787,9.1626,NaN,NaN,9.8127,9.7005,9.7737,9.842,9.8624,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.9108,9.2613,9.4543,9.4932,9.5676,9.8739,10.02,9.961,9.8196,9.8057,9.8272,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.0305,9.5103,9.9004,9.9897,9.9044,9.9782,10.069,10.035,9.8649,9.8277,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.1499,9.7736,10.531,10.615,10.387,10.232,10.124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.7344,10.161,10.997,11.008,10.784,10.68,NaN,NaN,11.114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
