-20,52,11.19,10.68,10.89,11.17,11.23,12.55,14.26,16.31,15.15,15.19,12.73,12.04
-19,52,11.27,10.78,10.98,11.2,11.28,12.61,14.46,16.49,15.35,15.4,12.86,12.17
-18,52,11.19,10.72,10.94,11.14,11.25,12.56,14.58,16.6,15.46,15.57,12.95,12.21
-17,52,11.16,10.69,10.92,11.08,11.22,12.5,14.72,16.68,15.49,15.61,12.95,12.14
-16,52,11.33,10.84,10.99,11.14,11.23,12.85,15.08,16.72,15.26,15.47,12.84,11.94
-15,52,11.35,10.88,11.03,11.14,11.21,13.1,15.31,16.66,15.06,15.28,12.68,11.91
-14,52,11.23,10.79,10.97,11.04,11.13,13.33,15.49,16.59,14.85,15.06,12.51,11.9
-13,52,11.01,10.56,10.72,10.76,10.94,13.56,15.71,16.6,14.69,14.85,12.35,11.81
-12,52,10.56,10.11,10.14,10.19,10.66,13.88,16.13,16.83,14.48,14.67,12.25,11.48
-11,52,10.22,9.65,9.7,9.73,10.44,13.96,16.37,17.08,14.38,14.48,12.15,11.22
-10,52,10.01,9.34,9.41,9.45,10.35,13.99,16.5,17.23,14.3,14.35,12.12,11.07
-9,52,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-8,52,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-7,52,9.53,8.25,7.55,7.59,9.4,12.9,15.6,17.06,14.87,14.54,12.65,10.84
-6,52,9.39,8.05,7.26,7.35,9.38,12.6,15.24,16.87,14.98,14.58,12.78,10.81
-5,52,9.29,7.93,7.03,7.16,9.39,12.32,14.89,16.7,15.13,14.62,12.91,10.79
-4,52,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-3,52,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-2,52,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-1,52,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0,52,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1,52,7.82,6.36,5.34,5.33,9.18,11.64,14.34,16.72,16.26,14.28,12.18,9.19
2,52,7.65,6.12,5.01,5.04,9.22,11.71,14.68,17.24,16.8,14.48,12.19,9.11
3,52,7.59,5.93,4.67,4.68,9.25,11.76,15.01,17.81,17.29,14.71,12.35,9.22
4,52,7.75,5.65,4.1,4.25,9.13,11.77,15.15,17.95,17.33,14.9,13.02,9.62
5,52,7.43,5.16,3.5,3.56,8.94,11.79,15.37,18.29,17.29,14.74,13.01,9.65
6,52,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7,52,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
8,52,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
9,52,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-20,53,10.9,10.39,10.54,10.86,10.97,12.3,13.66,15.8,14.64,14.81,12.51,11.9
-19,53,11.02,10.53,10.67,10.94,11.05,12.39,13.84,15.96,14.84,15,12.63,12.06
-18,53,10.97,10.5,10.66,10.9,11.04,12.36,13.94,16.02,14.93,15.11,12.67,12.09
-17,53,10.97,10.48,10.65,10.86,11,12.32,14.06,16.07,14.91,15.08,12.61,11.98
-16,53,11.17,10.6,10.72,10.94,10.95,12.68,14.39,16.11,14.69,14.87,12.46,11.72
-15,53,11.2,10.66,10.8,10.97,10.95,12.93,14.63,16.07,14.47,14.65,12.27,11.64
-14,53,11.1,10.59,10.77,10.92,10.9,13.17,14.84,16.03,14.27,14.43,12.1,11.6
-13,53,10.88,10.37,10.57,10.69,10.74,13.4,15.08,16.08,14.15,14.26,11.98,11.54
-12,53,10.41,9.94,10.07,10.11,10.49,13.73,15.6,16.39,14.12,14.18,12.01,11.35
-11,53,10.07,9.47,9.62,9.61,10.24,13.79,15.81,16.59,14.04,14.04,11.96,11.17
-10,53,9.86,9.14,9.31,9.28,10.1,13.77,15.9,16.65,13.91,13.88,11.93,11.06
-9,53,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-8,53,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-7,53,9.22,7.87,7.2,7.24,9.15,12.81,15.12,16.44,14.61,14.35,12.61,10.76
-6,53,8.92,7.48,6.74,6.88,9.01,12.43,14.64,16.1,14.59,14.25,12.57,10.57
-5,53,8.74,7.26,6.43,6.62,9.02,12.12,14.38,15.95,14.62,14.03,12.47,10.37
-4,53,8.81,7.31,6.44,6.51,9.03,11.94,14.25,15.52,13.76,13.12,11.97,10.28
-3,53,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-2,53,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-1,53,6.67,5.5,4.77,4.65,7.96,10.87,14.07,16.25,14.42,12.12,10.08,7.96
0,53,6.89,5.57,4.9,4.87,8.22,11.07,13.87,16.25,14.4,12.39,10.42,8.35
1,53,7.14,5.67,4.93,4.93,8.62,11.41,14.3,16.6,15.16,13.13,11.06,8.66
2,53,7.11,5.54,4.72,4.74,8.71,11.57,14.68,17.09,15.88,13.63,11.34,8.76
3,53,7.05,5.36,4.4,4.37,8.69,11.6,14.95,17.55,16.47,14.04,11.64,8.94
4,53,7.11,5.05,3.72,3.8,8.51,11.57,14.99,17.74,16.75,14.39,12.37,9.29
5,53,6.8,4.66,3.32,3.42,8.46,11.72,15.31,18.18,16.91,14.34,12.41,9.25
6,53,6.18,4.12,2.97,3.27,8.44,11.93,15.68,18.6,16.96,14.04,12.03,8.77
7,53,5.67,3.68,2.76,3.1,8.51,12.2,16.04,18.8,16.88,13.78,11.75,8.21
8,53,5.3,3.3,2.24,2.63,8.56,12.76,15.93,18.32,16.45,13.79,11.51,7.62
9,53,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-20,54,10.67,10.18,10.26,10.54,10.61,12.04,13,15.19,14.04,14.34,12.25,11.72
-19,54,10.76,10.28,10.37,10.63,10.68,12.13,13.12,15.28,14.19,14.44,12.31,11.85
-18,54,10.71,10.24,10.36,10.6,10.68,12.11,13.2,15.31,14.23,14.48,12.29,11.84
-17,54,10.71,10.23,10.37,10.59,10.65,12.1,13.32,15.34,14.2,14.4,12.18,11.7
-16,54,10.92,10.34,10.46,10.7,10.63,12.44,13.58,15.45,14.03,14.17,12.04,11.46
-15,54,10.97,10.43,10.57,10.78,10.66,12.68,13.84,15.45,13.83,13.96,11.85,11.35
-14,54,10.89,10.4,10.59,10.78,10.66,12.92,14.06,15.45,13.67,13.77,11.71,11.29
-13,54,10.73,10.24,10.47,10.62,10.55,13.14,14.32,15.56,13.64,13.67,11.66,11.26
-12,54,10.34,9.89,10.11,10.11,10.36,13.48,14.88,15.96,13.81,13.67,11.78,11.18
-11,54,10.03,9.45,9.68,9.6,10.07,13.47,15.03,16.09,13.78,13.6,11.78,11.09
-10,54,9.76,9.02,9.24,9.1,9.79,13.34,15,15.99,13.56,13.41,11.74,11
-9,54,9.56,8.64,8.87,8.69,9.47,13.05,14.75,15.59,13.23,13.12,11.64,10.9
-8,54,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-7,54,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-6,54,8.39,6.87,6.24,6.42,8.58,12.15,13.9,15.3,14.15,13.86,12.33,10.31
-5,54,8.28,6.7,6.03,6.24,8.66,11.99,13.83,15.3,14.21,13.69,12.27,10.14
-4,54,8.64,7.07,6.39,6.44,8.92,12.09,14.06,15.08,13.35,12.95,11.95,10.22
-3,54,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-2,54,6.98,5.73,5.24,5.12,7.89,11.07,14.03,15.86,13.5,11.69,10.08,8.42
-1,54,6.87,5.62,5.1,4.94,7.93,11.09,14.11,16.03,13.78,11.83,10.06,8.31
0,54,7,5.62,5.11,5,8.05,11.15,13.93,16.12,13.75,12,10.22,8.5
1,54,7.03,5.54,4.98,4.89,8.17,11.26,14.28,16.45,14.32,12.4,10.45,8.55
2,54,6.94,5.39,4.76,4.69,8.17,11.34,14.61,16.86,15.04,12.88,10.68,8.58
3,54,6.82,5.19,4.48,4.38,8.09,11.33,14.81,17.2,15.64,13.34,10.96,8.68
4,54,6.7,4.84,3.88,3.92,7.88,11.25,14.76,17.34,16.04,13.74,11.58,8.91
5,54,6.43,4.55,3.65,3.81,7.95,11.47,15.03,17.71,16.28,13.82,11.73,8.92
6,54,6.02,4.21,3.52,3.91,8.14,11.81,15.4,18.12,16.48,13.73,11.65,8.68
7,54,5.61,3.87,3.41,3.91,8.31,12.17,15.74,18.37,16.53,13.58,11.54,8.28
8,54,5.24,3.38,2.79,3.25,8.5,12.72,15.71,18.22,16.37,13.78,11.6,7.77
9,54,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-20,55,10.48,10.03,10.06,10.25,10.22,11.74,12.31,14.47,13.34,13.71,11.92,11.44
-19,55,10.51,10.06,10.12,10.3,10.24,11.81,12.37,14.49,13.43,13.7,11.88,11.49
-18,55,10.43,10,10.11,10.28,10.22,11.81,12.42,14.48,13.42,13.66,11.8,11.43
-17,55,10.41,9.98,10.12,10.29,10.22,11.84,12.55,14.52,13.39,13.56,11.67,11.29
-16,55,10.61,10.11,10.26,10.42,10.27,12.1,12.72,14.77,13.31,13.41,11.59,11.13
-15,55,10.68,10.22,10.39,10.55,10.35,12.34,13,14.82,13.18,13.27,11.46,11.03
-14,55,10.66,10.26,10.46,10.63,10.42,12.57,13.23,14.87,13.09,13.14,11.38,10.97
-13,55,10.59,10.2,10.46,10.58,10.41,12.78,13.49,15.04,13.17,13.12,11.39,10.97
-12,55,10.37,10.01,10.29,10.24,10.33,13.17,14.08,15.56,13.5,13.19,11.55,10.98
-11,55,10.14,9.63,9.93,9.77,10.05,13.14,14.19,15.67,13.58,13.21,11.61,10.96
-10,55,9.86,9.17,9.42,9.19,9.67,12.96,14.12,15.53,13.45,13.12,11.62,10.91
-9,55,9.54,8.63,8.81,8.57,9.28,12.69,13.93,15.28,13.28,13,11.61,10.79
-8,55,9.14,8.06,8.01,7.83,8.92,12.4,13.63,14.93,13.25,12.89,11.67,10.47
-7,55,8.6,7.29,7.13,7.1,8.61,12.15,13.42,14.85,13.5,13.16,11.84,10.23
-6,55,8.16,6.66,6.31,6.43,8.4,12.03,13.36,14.92,13.85,13.53,12.09,10.08
-5,55,7.88,6.26,5.8,6.01,8.33,11.93,13.31,14.98,14.09,13.68,12.22,9.96
-4,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-3,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-2,55,7.25,5.89,5.57,5.43,7.91,11.36,13.96,15.71,13.08,11.64,10.32,8.77
-1,55,7.22,5.86,5.52,5.32,7.92,11.34,14.1,15.92,13.26,11.67,10.23,8.73
0,55,7.3,5.88,5.46,5.29,7.85,11.21,13.95,16.04,13.19,11.65,10.12,8.75
1,55,7.2,5.75,5.29,5.13,7.82,11.2,14.23,16.3,13.73,11.91,10.12,8.63
2,55,7,5.53,5.06,4.94,7.74,11.21,14.5,16.62,14.43,12.36,10.24,8.55
3,55,6.78,5.3,4.79,4.71,7.63,11.17,14.65,16.87,15.01,12.79,10.44,8.57
4,55,6.49,4.91,4.41,4.47,7.43,11.05,14.55,16.91,15.4,13.13,10.85,8.68
5,55,6.28,4.67,4.3,4.56,7.53,11.27,14.74,17.15,15.62,13.26,11.08,8.74
6,55,6,4.43,4.27,4.82,7.78,11.62,15.02,17.46,15.85,13.28,11.18,8.67
7,55,5.72,4.2,4.26,5.03,7.98,11.97,15.31,17.69,15.99,13.23,11.19,8.53
8,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
9,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-20,56,10.37,9.9,9.96,10.01,9.8,11.4,11.66,13.75,12.63,12.94,11.52,11.07
-19,56,10.35,9.89,9.99,10.02,9.8,11.48,11.65,13.75,12.62,12.83,11.38,11.04
-18,56,10.27,9.84,9.99,10,9.81,11.52,11.66,13.74,12.58,12.72,11.25,10.94
-17,56,10.23,9.83,10.02,10.03,9.85,11.61,11.75,13.82,12.57,12.65,11.15,10.84
-16,56,10.41,10.01,10.18,10.17,10.01,11.86,11.99,14.16,12.6,12.64,11.18,10.83
-15,56,10.49,10.14,10.33,10.35,10.11,12.03,12.24,14.29,12.58,12.62,11.13,10.76
-14,56,10.54,10.23,10.47,10.51,10.23,12.19,12.45,14.39,12.56,12.6,11.12,10.7
-13,56,10.57,10.28,10.58,10.61,10.34,12.38,12.72,14.64,12.73,12.66,11.19,10.71
-12,56,10.61,10.33,10.62,10.56,10.5,12.88,13.33,15.28,13.12,12.8,11.35,10.8
-11,56,10.47,10.05,10.32,10.2,10.31,12.9,13.45,15.42,13.29,12.91,11.45,10.83
-10,56,10.23,9.62,9.8,9.64,9.92,12.74,13.36,15.32,13.28,12.92,11.49,10.81
-9,56,9.86,9.02,9.09,8.96,9.5,12.55,13.24,15.21,13.28,12.95,11.53,10.68
-8,56,9.26,8.3,8.24,8.26,9.16,12.63,13.22,15.08,13.44,13,11.54,10.31
-7,56,8.72,7.51,7.37,7.5,8.81,12.45,13.12,14.99,13.63,13.25,11.67,10.05
-6,56,8.33,6.94,6.72,6.94,8.55,12.28,13.04,14.87,13.75,13.44,11.78,9.88
-5,56,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-4,56,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-3,56,7.89,6.29,6.09,5.99,7.88,11.36,13.27,14.99,12.44,11.61,10.68,9.37
-2,56,7.68,6.14,5.99,5.85,7.89,11.39,13.63,15.58,12.82,11.68,10.51,9.18
-1,56,7.65,6.13,6,5.77,7.89,11.36,13.95,15.98,13.07,11.65,10.31,9.03
0,56,7.66,6.2,5.92,5.78,7.79,11.19,13.99,16.07,12.96,11.4,10.02,8.87
1,56,7.41,5.94,5.74,5.66,7.71,11.2,14.25,16.3,13.51,11.61,9.9,8.7
2,56,7.05,5.52,5.43,5.47,7.61,11.22,14.47,16.6,14.22,12.08,9.98,8.62
3,56,6.71,5.1,5.08,5.26,7.51,11.23,14.6,16.81,14.78,12.51,10.15,8.66
4,56,6.37,4.74,4.93,5.12,7.31,11.26,14.58,16.75,15.03,12.72,10.42,8.76
5,56,6.11,4.35,4.73,5.11,7.29,11.4,14.64,16.89,15.27,12.89,10.73,8.9
6,56,5.79,3.94,4.54,5.17,7.41,11.7,14.81,17.13,15.54,13,10.96,8.94
7,56,5.38,3.49,4.31,5.14,7.72,12.28,15.11,17.4,15.72,13,11.13,8.82
8,56,4.93,3.32,3.83,5.06,8.68,13.28,15.39,17.25,15.52,13.02,11.3,8.66
9,56,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-20,57,10.08,9.61,9.74,9.75,9.48,11.18,11.11,13.16,11.96,12.25,11.12,10.64
-19,57,10.02,9.57,9.74,9.73,9.46,11.25,11.09,13.16,11.9,12.1,10.93,10.54
-18,57,9.91,9.51,9.73,9.71,9.47,11.3,11.1,13.14,11.84,11.96,10.76,10.4
-17,57,9.85,9.49,9.74,9.72,9.51,11.4,11.2,13.23,11.86,11.92,10.67,10.3
-16,57,9.98,9.64,9.86,9.81,9.65,11.56,11.36,13.63,12,12.02,10.74,10.35
-15,57,10.06,9.75,9.99,9.96,9.73,11.7,11.59,13.78,12.04,12.09,10.77,10.31
-14,57,10.13,9.87,10.14,10.15,9.85,11.83,11.78,13.88,12.08,12.14,10.82,10.28
-13,57,10.23,9.99,10.31,10.33,10.02,12.01,12.05,14.12,12.28,12.24,10.91,10.32
-12,57,10.44,10.2,10.52,10.53,10.33,12.49,12.65,14.73,12.65,12.33,11.04,10.44
-11,57,10.39,10.03,10.33,10.31,10.23,12.53,12.75,14.83,12.82,12.44,11.14,10.52
-10,57,10.2,9.65,9.88,9.83,9.89,12.38,12.65,14.73,12.82,12.49,11.22,10.53
-9,57,9.88,9.1,9.24,9.21,9.5,12.21,12.56,14.68,12.87,12.56,11.3,10.44
-8,57,9.33,8.4,8.49,8.6,9.22,12.33,12.73,14.75,13.07,12.69,11.32,10.1
-7,57,8.85,7.69,7.7,7.89,8.88,12.17,12.67,14.74,13.24,12.93,11.47,9.89
-6,57,8.45,7.11,7.02,7.28,8.55,11.97,12.56,14.6,13.23,13.01,11.54,9.73
-5,57,8.23,6.78,6.61,6.85,8.27,11.63,12.37,14.21,12.85,12.6,11.36,9.57
-4,57,8.18,6.6,6.45,6.51,8,11.21,12.28,13.94,12.1,12.02,11.28,9.67
-3,57,8.06,6.44,6.27,6.23,7.84,11.12,12.63,14.53,12.23,11.78,11,9.57
-2,57,7.92,6.34,6.22,6.11,7.8,11.11,12.97,15.1,12.57,11.76,10.81,9.4
-1,57,7.85,6.35,6.25,6.09,7.79,11.1,13.31,15.48,12.8,11.65,10.52,9.19
0,57,7.85,6.43,6.18,6.14,7.7,11,13.41,15.46,12.66,11.27,10.1,8.95
1,57,7.52,6.09,5.95,6.03,7.63,11.05,13.73,15.73,13.2,11.44,9.88,8.72
