-20,52,10.53,11.19,10.31,10.3,10.64,11.22,11.69,10.71
-19,52,10.71,11.27,10.55,10.51,10.8,11.56,11.77,11.03
-18,52,10.79,11.19,10.64,10.62,10.82,11.8,11.76,11.25
-17,52,10.84,11.16,10.64,10.73,10.87,11.92,11.68,11.36
-16,52,11.02,11.33,10.66,10.99,11.12,11.84,11.43,11.29
-15,52,11.19,11.35,10.71,11.06,11.21,11.73,11.33,11.25
-14,52,11.29,11.23,10.77,11.06,11.22,11.57,11.23,11.2
-13,52,11.23,11.01,10.7,10.98,11.14,11.36,11.01,11.09
-12,52,10.87,10.56,10.23,10.74,10.93,10.98,10.51,10.81
-11,52,10.57,10.22,9.9,10.57,10.79,10.81,10.22,10.68
-10,52,10.41,10.01,9.7,10.47,10.7,10.71,10.06,10.62
-9,52,-999,-999,-999,-999,-999,-999,-999,-999
-8,52,-999,-999,-999,-999,-999,-999,-999,-999
-7,52,9.37,9.53,8.87,9.93,10.47,9.77,9.16,10.15
-6,52,9.11,9.39,8.8,9.76,10.27,9.54,8.88,10.04
-5,52,8.9,9.29,8.78,9.62,10.13,9.34,8.65,9.97
-4,52,-999,-999,-999,-999,-999,-999,-999,-999
-3,52,-999,-999,-999,-999,-999,-999,-999,-999
-2,52,-999,-999,-999,-999,-999,-999,-999,-999
-1,52,-999,-999,-999,-999,-999,-999,-999,-999
0,52,-999,-999,-999,-999,-999,-999,-999,-999
1,52,7.38,7.82,8.21,8.45,9.71,7.41,7.94,8.33
2,52,7.02,7.65,8.07,8.1,9.65,7.02,7.6,7.94
3,52,6.77,7.59,8.04,7.83,9.68,6.75,7.38,7.63
4,52,7.04,7.75,8.03,7.85,9.97,6.87,7.28,7.6
5,52,6.72,7.43,7.55,7.51,9.59,6.72,7.02,7.21
6,52,-999,-999,-999,-999,-999,-999,-999,-999
7,52,-999,-999,-999,-999,-999,-999,-999,-999
8,52,-999,-999,-999,-999,-999,-999,-999,-999
9,52,-999,-999,-999,-999,-999,-999,-999,-999
-20,53,10.22,10.9,10.17,10.13,10.3,10.86,11.29,10.56
-19,53,10.43,11.02,10.43,10.35,10.48,11.22,11.4,10.9
-18,53,10.54,10.97,10.52,10.46,10.51,11.49,11.4,11.15
-17,53,10.6,10.97,10.5,10.55,10.57,11.63,11.33,11.26
-16,53,10.76,11.17,10.46,10.71,10.79,11.57,11.17,11.06
-15,53,10.91,11.2,10.46,10.74,10.89,11.46,11.09,10.99
-14,53,10.99,11.1,10.5,10.71,10.94,11.33,11.01,10.93
-13,53,10.93,10.88,10.46,10.64,10.94,11.16,10.83,10.83
-12,53,10.63,10.41,10.12,10.5,10.81,10.82,10.33,10.63
-11,53,10.38,10.07,9.85,10.37,10.72,10.68,10.08,10.53
-10,53,10.24,9.86,9.67,10.29,10.63,10.61,9.95,10.48
-9,53,-999,-999,-999,-999,-999,-999,-999,-999
-8,53,-999,-999,-999,-999,-999,-999,-999,-999
-7,53,9.05,9.22,8.62,9.7,10.28,9.53,8.92,9.95
-6,53,8.59,8.92,8.41,9.38,9.88,9.11,8.5,9.63
-5,53,8.29,8.74,8.27,9.18,9.62,8.84,8.2,9.37
-4,53,8.33,8.81,8.18,9.41,9.71,8.93,8.43,9.24
-3,53,-999,-999,-999,-999,-999,-999,-999,-999
-2,53,-999,-999,-999,-999,-999,-999,-999,-999
-1,53,6.73,6.67,6.82,7.4,8.2,6.62,6.78,7.42
0,53,6.82,6.89,7.13,7.81,8.55,7.04,7.4,7.68
1,53,6.86,7.14,7.46,7.98,8.94,7.13,7.53,7.94
2,53,6.63,7.11,7.44,7.77,8.97,6.92,7.32,7.8
3,53,6.42,7.05,7.42,7.55,8.97,6.73,7.12,7.57
4,53,6.64,7.11,7.27,7.56,9.11,6.82,6.97,7.4
